name,chain_name,prefecture,address,latitude,longitude,category,business_hours,official_url,source_checked_at
"#C-pla 横浜西口店","#C-pla（シープラ）","神奈川県","神奈川県横浜市西区南幸1丁目10番地1 相鉄南幸16ビル 1階・2階・3階","35.4652330","139.6198430","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%a8%aa%e6%b5%9c%e8%a5%bf%e5%8f%a3%e5%ba%97/","2026-07-18"
"#C-pla 博多駅博多口店","#C-pla（シープラ）","福岡県","福岡県福岡市博多区博多駅中央街 地下鉄博多駅構内","33.5897830","130.4205930","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%8d%9a%e5%a4%9a%e9%a7%85%e5%8d%9a%e5%a4%9a%e5%8f%a3%e5%ba%97/","2026-07-18"
"#C-pla 南海なんば駅店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区難波5丁目1番60号 2階駅構内","34.6649210","135.5011140","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%8d%97%e6%b5%b7%e3%81%aa%e3%82%93%e3%81%b0%e9%a7%85%e5%ba%97/","2026-07-18"
"#C-pla 未来屋書店青森西店","#C-pla（シープラ）","青森県","青森県青森市三好2丁目3-19 ガーラタウン 2階 未来屋書店内","40.8332210","140.7021480","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9c%aa%e6%9d%a5%e5%b1%8b%e6%9b%b8%e5%ba%97%e9%9d%92%e6%a3%ae%e8%a5%bf%e5%ba%97/","2026-07-18"
"#C-pla CiiNACiiNA福住店","#C-pla（シープラ）","北海道","北海道札幌市豊平区福住2条1丁目2-5 CiiNACiiNA福住 3階","43.0205990","141.4040220","ガチャ専門店","","https://toshin.jpn.com/shop/ciinaciina%e7%a6%8f%e4%bd%8f%e5%ba%97/","2026-07-18"
"#C-pla なんばCITY店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区難波5丁目1番60号 なんばCITY本館地下 2階","34.6649210","135.5011140","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%81%aa%e3%82%93%e3%81%b0city%e5%ba%97/","2026-07-18"
"#C-pla minamoa広島店","#C-pla（シープラ）","広島県","広島県広島市南区松原町2番37号他 広島駅ビルminamoa 4階","34.3970570","132.4749910","ガチャ専門店","","https://toshin.jpn.com/shop/minamoa%e5%ba%83%e5%b3%b6%e5%ba%97/","2026-07-18"
"#C-pla モラージュ柏店","#C-pla（シープラ）","千葉県","千葉県柏市大山台2丁目3番地3 モラージュ柏 PartⅠ 2階","35.8826290","139.9692380","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%a2%e3%83%a9%e3%83%bc%e3%82%b8%e3%83%a5%e6%9f%8f%e5%ba%97/","2026-07-18"
"#C-pla エビスタ西宮店","#C-pla（シープラ）","兵庫県","兵庫県西宮市田中町1番6号 エビスタ西宮 2階","34.7370030","135.3384860","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a8%e3%83%93%e3%82%b9%e3%82%bf%e8%a5%bf%e5%ae%ae%e5%ba%97/","2026-07-18"
"#C-pla ならファミリー店","#C-pla（シープラ）","奈良県","奈良県奈良市西大寺東町2-4-1 ならファミリー 3階","34.6950450","135.7851410","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%81%aa%e3%82%89%e3%83%95%e3%82%a1%e3%83%9f%e3%83%aa%e3%83%bc%e5%ba%97/","2026-07-18"
"#C-pla 調布PARCO店","#C-pla（シープラ）","東京都","東京都調布市小島町1-38-1 調布PARCO 5階","35.6528050","139.5435180","ガチャ専門店","","https://toshin.jpn.com/shop/%e8%aa%bf%e5%b8%83parco%e5%ba%97/","2026-07-18"
"#C-pla 京都ファミリー店","#C-pla（シープラ）","京都府","京都府京都市右京区山ノ内池尻町1-1 京都ファミリー 3階","35.0047380","135.7204740","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%ba%ac%e9%83%bd%e3%83%95%e3%82%a1%e3%83%9f%e3%83%aa%e3%83%bc%e5%ba%97/","2026-07-18"
"#C-pla ビナウォーク店","#C-pla（シープラ）","神奈川県","神奈川県海老名市中央1丁目4番1号 ビナウォーク 5番館1階","35.4521290","139.3925630","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%93%e3%83%8a%e3%82%a6%e3%82%a9%e3%83%bc%e3%82%af%e5%ba%97/","2026-07-18"
"#C-pla アドホック新宿店","#C-pla（シープラ）","東京都","東京都新宿区新宿3丁目15番11号 アドホック新宿 1階・M2階","35.6929090","139.7033390","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%96%b0%e5%ae%bf%e3%82%a2%e3%83%89%e3%83%9b%e3%83%83%e3%82%af%e5%ba%97/","2026-07-18"
"#C-pla 戸塚モディ店","#C-pla（シープラ）","神奈川県","神奈川県横浜市戸塚区戸塚町10 戸塚モディ 3階","35.4005050","139.5345610","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%88%b8%e5%a1%9a%e3%83%a2%e3%83%87%e3%82%a3%e5%ba%97/","2026-07-18"
"#C-pla ekimo天王寺WEST店","#C-pla（シープラ）","大阪府","大阪府大阪市阿倍野区阿倍野筋一丁目1番48号 ekimo天王寺WEST","34.6463280","135.5137940","ガチャ専門店","","https://toshin.jpn.com/shop/ekimo%e5%a4%a9%e7%8e%8b%e5%af%bawest%e5%ba%97/","2026-07-18"
"#C-pla 大阪心斎橋筋1丁目店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区心斎橋筋1丁目5番21号 三和スリーケイビル 1階・2階","34.6723900","135.5013730","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a7%e9%98%aa%e5%bf%83%e6%96%8e%e6%a9%8b%e7%ad%8b1%e4%b8%81%e7%9b%ae%e5%ba%97/","2026-07-18"
"#C-pla 姫路駅前みゆき通り3号店","#C-pla（シープラ）","兵庫県","兵庫県姫路市呉服町32番地","34.8309290","134.6922300","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a7%ab%e8%b7%af%e9%a7%85%e5%89%8d%e3%81%bf%e3%82%86%e3%81%8d%e9%80%9a%e3%82%8a3%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla Oshi-pla 原宿竹下通り2号店","#C-pla（シープラ）","東京都","東京都渋谷区神宮前1丁目9番1号 ACN原宿竹下通りビル 地下1階","35.6709630","139.7052460","ガチャ専門店","","https://toshin.jpn.com/shop/oshi-pla-%e5%8e%9f%e5%ae%bf%e7%ab%b9%e4%b8%8b%e9%80%9a%e3%82%8a2%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla イオン旭川永山店","#C-pla（シープラ）","北海道","北海道旭川市永山3条12丁目2番11号 イオン旭川永山 3階","43.8021930","142.4217530","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e6%97%ad%e5%b7%9d%e6%b0%b8%e5%b1%b1%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ深川店","#C-pla（シープラ）","北海道","北海道深川市5条西20番1号 マックスバリュ深川店内","43.7184720","142.0452270","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%b7%b1%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla 近鉄鶴橋駅店","#C-pla（シープラ）","大阪府","大阪府大阪市生野区鶴橋2丁目1-20 鶴橋駅構内 西3階コンコース","34.6653180","135.5322270","ガチャ専門店","","https://toshin.jpn.com/shop/%e8%bf%91%e9%89%84%e9%b6%b4%e6%a9%8b%e9%a7%85%e5%ba%97/","2026-07-18"
"#C-pla 仙台中央通り3号店","#C-pla（シープラ）","宮城県","宮城県仙台市青葉区一番町3丁目6番5号 仙台ブルージュビル 1階・2階","38.2608800","140.8737950","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%bb%99%e5%8f%b0%e4%b8%ad%e5%a4%ae%e9%80%9a%e3%82%8a3%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla 三井アウトレットパーク入間店","#C-pla（シープラ）","埼玉県","埼玉県入間市宮寺3169－1 三井アウトレットパーク入間 B棟1階","35.8115310","139.3790130","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%b8%89%e4%ba%95%e3%82%a2%e3%82%a6%e3%83%88%e3%83%ac%e3%83%83%e3%83%88%e3%83%91%e3%83%bc%e3%82%af%e5%85%a5%e9%96%93%e5%ba%97/","2026-07-18"
"#C-pla 名古屋矢場町店","#C-pla（シープラ）","愛知県","愛知県名古屋市中区大須4丁目1番79号 大島ビル 1階・2階","35.1616550","136.9066160","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%90%8d%e5%8f%a4%e5%b1%8b%e7%9f%a2%e5%a0%b4%e7%94%ba%e5%ba%97/","2026-07-18"
"#C-pla 京都河原町OPA店","#C-pla（シープラ）","京都府","京都府京都市中京区河原町通四条上ル米屋町385番地 京都河原町オーパ B1階・4階","35.0099980","135.7513890","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%ba%ac%e9%83%bd%e6%b2%b3%e5%8e%9f%e7%94%baopa%e5%ba%97/","2026-07-18"
"#C-pla 柏モディ店","#C-pla（シープラ）","千葉県","千葉県柏市柏1-2-26 柏モディ 5階","35.8608510","139.9712370","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9f%8f%e3%83%a2%e3%83%87%e3%82%a3%e5%ba%97/","2026-07-18"
"#C-pla 2nd モラージュ佐賀店","#C-pla（シープラ）","佐賀県","佐賀県佐賀市巨勢町大字牛島字二本松730番地 モラージュ佐賀 北館2階","33.2553440","130.3213810","ガチャ専門店","","https://toshin.jpn.com/shop/c-pla-2nd-%e3%83%a2%e3%83%a9%e3%83%bc%e3%82%b8%e3%83%a5%e4%bd%90%e8%b3%80%e5%ba%97/","2026-07-18"
"#C-pla 東武サウスヒルズ店","#C-pla（シープラ）","北海道","北海道標津郡中標津町南町3番地10 東武サウスヒルズ店内","43.5345570","144.9783940","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9d%b1%e6%ad%a6%e3%82%b5%e3%82%a6%e3%82%b9%e3%83%92%e3%83%ab%e3%82%ba%e5%ba%97/","2026-07-18"
"#C-pla アミュプラザ小倉店","#C-pla（シープラ）","福岡県","福岡県北九州市小倉北区浅野1丁目1番1号 アミュプラザ小倉 西館5階","33.8871920","130.8814850","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%9f%e3%83%a5%e3%83%97%e3%83%a9%e3%82%b6%e5%b0%8f%e5%80%89%e5%ba%97/","2026-07-18"
"#C-pla モラージュ佐賀店","#C-pla（シープラ）","佐賀県","佐賀県佐賀市巨勢町大字牛島字二本松730番地 モラージュ佐賀 南館1階","33.2553440","130.3213810","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%a2%e3%83%a9%e3%83%bc%e3%82%b8%e3%83%a5%e4%bd%90%e8%b3%80%e5%ba%97/","2026-07-18"
"#C-pla コープ柳生店","#C-pla（シープラ）","宮城県","宮城県仙台市太白区柳生5丁目1-1 みやぎ生協柳生店 1階","38.1958430","140.8635710","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%83%bc%e3%83%97%e6%9f%b3%e7%94%9f%e5%ba%97/","2026-07-18"
"#C-pla LICOPA東大和店","#C-pla（シープラ）","東京都","東京都東大和市桜が丘2-142-1 LICOPA東大和 メゾン棟1階","35.7358510","139.4226230","ガチャ専門店","","https://toshin.jpn.com/shop/licopa%e6%9d%b1%e5%a4%a7%e5%92%8c%e5%ba%97/","2026-07-18"
"#C-pla CiiNACiiNA屯田店","#C-pla（シープラ）","北海道","北海道札幌市北区屯田8条8丁目5-1 CiiNACiiNA屯田 2階","43.1404690","141.3285830","ガチャ専門店","","https://toshin.jpn.com/shop/ciinaciina%e5%b1%af%e7%94%b0%e5%ba%97/","2026-07-18"
"#C-pla 姫路駅前みゆき通り2号店","#C-pla（シープラ）","兵庫県","兵庫県姫路市綿町129番地","34.8325770","134.6932070","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a7%ab%e8%b7%af%e9%a7%85%e5%89%8d%e3%81%bf%e3%82%86%e3%81%8d%e9%80%9a%e3%82%8a2%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla 仙台中央通り2号店","#C-pla（シープラ）","宮城県","宮城県仙台市青葉区一番町3丁目1番13号","38.2605170","140.8733670","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%bb%99%e5%8f%b0%e4%b8%ad%e5%a4%ae%e9%80%9a%e3%82%8a2%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla 2nd SUNAMO店","#C-pla（シープラ）","東京都","東京都江東区新砂三丁目4番31号 南砂町ショッピングセンタースナモ 3階","35.6654850","139.8344880","ガチャ専門店","","https://toshin.jpn.com/shop/c-pla-2nd-sunamo%e5%ba%97/","2026-07-18"
"#C-pla イオン静内店","#C-pla（シープラ）","北海道","北海道日高郡新ひだか町静内末広町2丁目2-1 イオン静内 1階","42.3430290","142.3564000","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e9%9d%99%e5%86%85%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン呉店","#C-pla（シープラ）","広島県","広島県呉市宝町5-10 ゆめタウン呉 3階","34.2429770","132.5560910","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e5%91%89%e5%ba%97/","2026-07-18"
"#C-pla カラフルタウン岐阜店","#C-pla（シープラ）","岐阜県","岐阜県岐阜市柳津町丸野3丁目3番地6号 カラフルタウン岐阜 2階","35.3639680","136.7286070","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%ab%e3%83%a9%e3%83%95%e3%83%ab%e3%82%bf%e3%82%a6%e3%83%b3%e5%b2%90%e9%98%9c%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン徳島店","#C-pla（シープラ）","徳島県","徳島県板野郡藍住町奥野字東中須88-1 ゆめタウン徳島 2階","34.1191180","134.5009770","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e5%be%b3%e5%b3%b6%e5%ba%97/","2026-07-18"
"#C-pla 名古屋大須2号店","#C-pla（シープラ）","愛知県","愛知県名古屋市中区大須三丁目31番6号 KAWAETSU Aビル 1階A号室","35.1586490","136.9054410","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%90%8d%e5%8f%a4%e5%b1%8b%e5%a4%a7%e9%a0%882%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla エミテラス所沢店","#C-pla（シープラ）","埼玉県","埼玉県所沢市東住吉10 エミテラス所沢 3階","35.7851940","139.4707950","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a8%e3%83%9f%e3%83%86%e3%83%a9%e3%82%b9%e6%89%80%e6%b2%a2%e5%ba%97/","2026-07-18"
"#C-pla コープさっぽろ いしかり店","#C-pla（シープラ）","北海道","北海道石狩市花川北3条3丁目9-2 コープさっぽろ いしかり店内","43.1618160","141.3124240","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%83%bc%e3%83%97%e3%81%95%e3%81%a3%e3%81%bd%e3%82%8d-%e3%81%84%e3%81%97%e3%81%8b%e3%82%8a%e5%ba%97/","2026-07-18"
"#C-pla アリオ倉敷店","#C-pla（シープラ）","岡山県","岡山県倉敷市寿町12-2 アリオ倉敷 2階","34.6039510","133.7612460","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%aa%e3%82%aa%e5%80%89%e6%95%b7%e5%ba%97/","2026-07-18"
"#C-pla 姫路駅前みゆき通り店","#C-pla（シープラ）","兵庫県","兵庫県姫路市駅前町 260、261-1 オオバクビル 1階","34.8287730","134.6911010","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a7%ab%e8%b7%af%e9%a7%85%e5%89%8d%e3%81%bf%e3%82%86%e3%81%8d%e9%80%9a%e3%82%8a%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン飯塚店","#C-pla（シープラ）","福岡県","福岡県飯塚市菰田西三丁目6番1号 ゆめタウン飯塚 2階","33.6318700","130.6853640","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e9%a3%af%e5%a1%9a%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ北32条店","#C-pla（シープラ）","北海道","北海道札幌市北区北32条西13丁目1-1 マックスバリュ北32条店内","43.1009640","141.3291170","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e5%8c%9732%e6%9d%a1%e5%ba%97/","2026-07-18"
"#C-pla 天王寺MIO店","#C-pla（シープラ）","大阪府","大阪府大阪市天王寺区悲田院町10-39 天王寺MIO 本館5階","34.6470640","135.5134740","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a9%e7%8e%8b%e5%af%bamio%e5%ba%97/","2026-07-18"
"#C-pla 狸小路5丁目北店","#C-pla（シープラ）","北海道","北海道札幌市中央区南2条西5丁目14番2","43.0572240","141.3504330","ガチャ専門店","","https://toshin.jpn.com/shop/%e7%8b%b8%e5%b0%8f%e8%b7%af5%e4%b8%81%e7%9b%ae%e5%8c%97%e5%ba%97/","2026-07-18"
"#C-pla 東光ストア プロム山鼻店","#C-pla（シープラ）","北海道","北海道札幌市中央区南22条西12丁目1-2 東光ストア プロム山鼻店内","43.0304450","141.3434140","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9d%b1%e5%85%89%e3%82%b9%e3%83%88%e3%82%a2%e3%83%97%e3%83%ad%e3%83%a0%e5%b1%b1%e9%bc%bb%e5%ba%97/","2026-07-18"
"#C-pla 2nd ザ・モール仙台長町店","#C-pla（シープラ）","宮城県","宮城県仙台市太白区長町7丁目20番3号 ザ・モール仙台長町 本館3階","38.2258220","140.8768620","ガチャ専門店","","https://toshin.jpn.com/shop/c-pla-2nd%e3%82%b6%e3%83%bb%e3%83%a2%e3%83%bc%e3%83%ab%e4%bb%99%e5%8f%b0%e9%95%b7%e7%94%ba/","2026-07-18"
"#C-pla Gビル名古屋栄01店","#C-pla（シープラ）","愛知県","愛知県名古屋市中区栄三丁目27番24号 Gビル名古屋栄01 地下1階","35.1643260","136.9063570","ガチャ専門店","","https://toshin.jpn.com/shop/g%e3%83%93%e3%83%ab%e5%90%8d%e5%8f%a4%e5%b1%8b%e6%a0%8401%e5%ba%97/","2026-07-18"
"#C-pla 大阪心斎橋筋南店2号館","#C-pla（シープラ）","大阪府","大阪府大阪市中央区心斎橋筋2丁目3番27号 心央ビル 1階","34.6702420","135.5013280","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a7%e9%98%aa%e5%bf%83%e6%96%8e%e6%a9%8b%e7%ad%8b%e5%8d%97%e5%ba%972%e5%8f%b7%e9%a4%a8/","2026-07-18"
"#C-pla シティもんべつ店","#C-pla（シープラ）","北海道","北海道紋別市渚滑町1丁目2番1 シティもんべつ店内","44.3673900","143.3353880","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b7%e3%83%86%e3%82%a3%e3%82%82%e3%82%93%e3%81%b9%e3%81%a4%e5%ba%97/","2026-07-18"
"#C-pla イオン上磯店","#C-pla（シープラ）","北海道","北海道北斗市七重浜4丁目44-1 イオン上磯 1階","41.8226810","140.7100980","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e4%b8%8a%e7%a3%af%e5%ba%97/","2026-07-18"
"#C-pla コープ亘理店","#C-pla（シープラ）","宮城県","宮城県亘理郡亘理町逢隈高屋柴北100 みやぎ生協亘理店内","38.0422780","140.8765110","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%83%bc%e3%83%97%e4%ba%98%e7%90%86%e5%ba%97/","2026-07-18"
"#C-pla 大阪心斎橋筋南店1号館","#C-pla（シープラ）","大阪府","大阪府大阪市中央区心斎橋2丁目6-3 1-2階","34.6734540","135.5013580","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a7%e9%98%aa%e5%bf%83%e6%96%8e%e6%a9%8b%e7%ad%8b%e5%8d%97%e5%ba%971%e5%8f%b7%e9%a4%a8/","2026-07-18"
"#C-pla 札幌PARCO店","#C-pla（シープラ）","北海道","北海道札幌市中央区南1条西3丁目3 札幌PARCO 7階","43.0588110","141.3533480","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9c%ad%e5%b9%8cparco%e5%ba%97/","2026-07-18"
"#C-pla マロニエゲート銀座1店","#C-pla（シープラ）","東京都","東京都中央区銀座2丁目2−14 マロニエゲート銀座1 4階","35.6743660","139.7653050","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%ad%e3%83%8b%e3%82%a8%e3%82%b2%e3%83%bc%e3%83%88%e9%8a%80%e5%ba%a71%e5%ba%97/","2026-07-18"
"#C-pla 京都四条河原町店","#C-pla（シープラ）","京都府","京都府京都市中京区河原町通三条下る山崎町2丁目258番地 AD-G四条河原町 1階","35.0099980","135.7513890","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%ba%ac%e9%83%bd%e5%9b%9b%e6%9d%a1%e6%b2%b3%e5%8e%9f%e7%94%ba%e5%ba%97/","2026-07-18"
"#C-pla 酒々井プレミアム・アウトレット店","#C-pla（シープラ）","千葉県","千葉県印旛郡酒々井町飯積2丁目4-1 酒々井プレミアム・アウトレット","35.7137990","140.2933810","ガチャ専門店","","https://toshin.jpn.com/shop/%e9%85%92%e3%80%85%e4%ba%95%e3%83%97%e3%83%ac%e3%83%9f%e3%82%a2%e3%83%a0%e3%83%bb%e3%82%a2%e3%82%a6%e3%83%88%e3%83%ac%e3%83%83%e3%83%88%e5%ba%97/","2026-07-18"
"#C-pla 柏駅前店","#C-pla（シープラ）","千葉県","千葉県柏市柏1丁目4-27 恵比屋ビル 1階・2階","35.8613890","139.9722600","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9f%8f%e9%a7%85%e5%89%8d%e5%ba%97/","2026-07-18"
"#C-pla μPLAT一宮店","#C-pla（シープラ）","愛知県","愛知県一宮市新生1丁目1-5 μPLAT一宮","35.3023760","136.7964630","ガチャ専門店","","https://toshin.jpn.com/shop/%ce%bc%e3%83%97%e3%83%a9%e3%83%83%e3%83%88%e4%b8%80%e5%ae%ae%e5%ba%97/","2026-07-18"
"#C-pla アミュプラザ博多店","#C-pla（シープラ）","福岡県","福岡県福岡市博多区博多駅中央街1-1 アミュプラザ博多 8階","33.5899120","130.4203950","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%9f%e3%83%a5%e3%83%97%e3%83%a9%e3%82%b6%e5%8d%9a%e5%a4%9a%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ新道店","#C-pla（シープラ）","北海道","北海道札幌市東区北34条東16丁目1-30 マックスバリュエクスプレス新道 1階","43.1049350","141.3707730","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%96%b0%e9%81%93%e5%ba%97/","2026-07-18"
"#C-pla PICTALE 帯広駅店","#C-pla（シープラ）","北海道","北海道帯広市西2条南13丁目3 JR帯広駅 構内営業区画","42.9172670","143.2026370","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%b8%af%e5%ba%83pictale/","2026-07-18"
"#C-pla イオンモール姫路リバーシティー店","#C-pla（シープラ）","兵庫県","兵庫県姫路市飾磨区細江2560 イオンモール姫路リバーシティー 1階・3階","34.7982600","134.6684270","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%a7%ab%e8%b7%af%e3%83%aa%e3%83%90%e3%83%bc%e3%82%b7%e3%83%86%e3%82%a3%e3%83%bc%e5%ba%97/","2026-07-18"
"#C-pla 神戸マルイ店","#C-pla（シープラ）","兵庫県","兵庫県神戸市中央区三宮町1丁目7-2 神戸マルイ 4階","34.6922340","135.1944430","ガチャ専門店","","https://toshin.jpn.com/shop/%e7%a5%9e%e6%88%b8%e3%83%9e%e3%83%ab%e3%82%a4%e5%ba%97/","2026-07-18"
"#C-pla 狸小路4丁目店","#C-pla（シープラ）","北海道","北海道札幌市中央区南2条西4丁目10 清水ビル 1階・2階","43.0574530","141.3520810","ガチャ専門店","","https://toshin.jpn.com/shop/%e7%8b%b8%e5%b0%8f%e8%b7%af4%e4%b8%81%e7%9b%ae%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン行橋店","#C-pla（シープラ）","福岡県","福岡県行橋市西宮市3丁目8-1 ゆめタウン行橋 2階","33.7210120","130.9678340","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e8%a1%8c%e6%a9%8b%e5%ba%97/","2026-07-18"
"#C-pla 仙台ロフト2号店","#C-pla（シープラ）","宮城県","宮城県仙台市青葉区中央1丁目10-10 仙台ロフト 3階","38.2600020","140.8804930","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%bb%99%e5%8f%b0%e3%83%ad%e3%83%95%e3%83%882%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla 仙台ロフト店","#C-pla（シープラ）","宮城県","宮城県仙台市青葉区中央1丁目10-10 仙台ロフト 8階","38.2600020","140.8804930","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%bb%99%e5%8f%b0%e3%83%ad%e3%83%95%e3%83%88%e5%ba%97/","2026-07-18"
"#C-pla 未来屋江別野幌店","#C-pla（シープラ）","北海道","北海道江別市野幌町10−1 イオンタウン江別 1階 未来屋書店江別野幌店内","43.0953330","141.5251460","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9c%aa%e6%9d%a5%e5%b1%8b%e6%b1%9f%e5%88%a5%e9%87%8e%e5%b9%8c%e5%ba%97/","2026-07-18"
"#C-pla 天神橋筋四番街店","#C-pla（シープラ）","大阪府","大阪府大阪市北区天神橋4丁目7-23","34.7040060","135.5114140","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a9%e7%a5%9e%e6%a9%8b%e7%ad%8b%e5%9b%9b%e7%95%aa%e8%a1%97%e5%ba%97/","2026-07-18"
"#C-pla 大阪心斎橋筋北店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区南船場3丁目10−11 リンクス心斎橋 1階","34.6767880","135.5010530","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a7%e9%98%aa%e5%bf%83%e6%96%8e%e6%a9%8b%e7%ad%8b%e5%8c%97%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン博多2号店","#C-pla（シープラ）","福岡県","福岡県福岡市東区東浜1丁目1-1 ゆめタウン博多 1階","33.6115300","130.4120640","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e5%8d%9a%e5%a4%9a2%e5%8f%b7%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン博多1号店","#C-pla（シープラ）","福岡県","福岡県福岡市東区東浜1丁目1-1 ゆめタウン博多 2階","33.6115300","130.4120640","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e5%8d%9a%e5%a4%9a%e5%ba%97/","2026-07-18"
